is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,adr,total_of_special_requests,arrival_date,hotel_index,meal_index,market_segment_index,distribution_channel_index,reserved_room_type_index,assigned_room_type_index,customer_type_index,total_stays,total_guests
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,165,21,1,2,2,0.0,0,ESP,0,0,0,0,No Deposit,9.0,,112.0,1,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,165,21,1,2,2,0.0,0,ESP,0,0,0,0,No Deposit,9.0,,139.5,1,2017-05-26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,2.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,122,21,1,1,1,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,104.0,0,2017-05-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,6,22,1,0,2,0.0,0,BRA,0,0,0,0,No Deposit,,,153.0,4,2017-05-28,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1,2.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,344,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,122,21,1,1,1,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,104.0,0,2017-05-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
0,122,21,1,1,1,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,104.0,0,2017-05-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
0,122,21,1,1,1,0.0,0,BEL,0,0,0,0,No Deposit,12.0,,104.0,0,2017-05-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,122,21,1,1,1,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,104.0,0,2017-05-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,1.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,2,22,1,0,1,0.0,0,NOR,0,0,0,0,No Deposit,195.0,,185.0,0,2017-05-28,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1,1.0
0,175,21,1,1,2,0.0,0,ITA,0,0,0,0,No Deposit,9.0,,126.0,1,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,2,22,1,0,1,0.0,0,NOR,0,0,0,0,No Deposit,195.0,,185.0,0,2017-05-28,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1,1.0
0,175,21,1,1,2,0.0,0,ITA,0,0,0,0,No Deposit,9.0,,126.0,1,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,175,21,1,1,2,0.0,0,ITA,0,0,0,0,No Deposit,9.0,,126.0,1,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,175,21,1,1,2,0.0,0,ITA,0,0,0,0,No Deposit,9.0,,126.0,1,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,39,21,1,2,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,160.0,1,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,134,21,1,2,3,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,172.8,1,2017-05-26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,3.0
0,175,21,1,1,2,0.0,0,ITA,0,0,0,0,No Deposit,9.0,,126.0,1,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,6,22,1,0,1,0.0,0,PRT,0,0,0,0,No Deposit,,45.0,0.0,0,2017-05-28,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1,1.0
0,246,21,1,1,2,0.0,0,PRT,0,0,0,0,No Deposit,12.0,,128.0,1,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0
0,33,21,1,2,2,1.0,0,DEU,0,0,0,0,No Deposit,7.0,,174.8,1,2017-05-26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,3.0
0,229,21,1,3,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,125.1,2,2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,185,21,1,3,2,0.0,0,NLD,0,0,0,0,No Deposit,9.0,,138.83,1,2017-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
0,185,21,1,3,2,0.0,0,NLD,0,0,0,0,No Deposit,9.0,,138.83,1,2017-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
0,7,22,1,0,2,0.0,0,URY,0,0,0,0,No Deposit,,,170.0,1,2017-05-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0
0,200,21,1,2,2,0.0,0,GBR,0,0,0,0,No Deposit,7.0,,91.51,1,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,122,21,1,5,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,126.0,0,2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0
0,251,21,1,1,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,107.1,4,2017-05-27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,126,21,1,2,2,2.0,0,PRT,0,0,0,1,No Deposit,,,175.0,0,2017-05-26,0.0,0.0,3.0,1.0,2.0,2.0,0.0,3,4.0
0,215,21,1,2,2,1.0,0,GBR,0,0,0,0,No Deposit,9.0,,143.1,3,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0
0,179,21,1,2,2,0.0,0,NLD,0,0,0,0,No Deposit,8.0,,126.0,0,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,179,21,1,2,2,0.0,0,NLD,0,0,0,0,No Deposit,8.0,,126.0,0,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,231,21,1,3,2,0.0,0,GBR,0,0,0,0,No Deposit,7.0,,82.47,1,2017-05-25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,127,21,1,2,2,2.0,0,FRA,0,0,0,0,No Deposit,14.0,,229.5,0,2017-05-26,0.0,0.0,3.0,1.0,4.0,4.0,0.0,3,4.0
0,121,21,1,2,2,0.0,0,FRA,0,0,0,0,No Deposit,28.0,,85.0,0,2017-05-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
0,189,21,1,4,2,0.0,0,FIN,0,0,0,0,No Deposit,14.0,,129.78,0,2017-05-24,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5,2.0
0,21,20,3,8,1,0.0,0,AUS,0,0,0,0,No Deposit,,153.0,110.0,0,2017-05-18,0.0,0.0,6.0,2.0,1.0,1.0,0.0,11,1.0
0,204,21,1,4,1,0.0,0,DEU,0,0,0,2,No Deposit,9.0,,117.1,4,2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
0,204,21,1,4,2,0.0,0,DEU,0,0,0,3,No Deposit,9.0,,117.1,4,2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0
0,11,21,1,4,2,0.0,0,FRA,0,0,0,0,No Deposit,14.0,,197.0,2,2017-05-24,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5,2.0
0,204,21,1,2,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,107.1,3,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,204,21,1,2,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,107.1,3,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,97,22,1,0,2,0.0,0,USA,0,0,0,0,No Deposit,9.0,,140.0,2,2017-05-28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,127,21,1,2,2,0.0,0,FRA,0,0,0,1,No Deposit,28.0,,85.0,0,2017-05-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,2.0
0,29,22,1,0,2,0.0,0,IRL,0,0,0,0,No Deposit,7.0,,106.4,1,2017-05-28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,207,21,1,3,1,0.0,0,FRA,0,0,0,1,No Deposit,9.0,,107.1,2,2017-05-25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,1.0
0,166,21,1,3,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,126.0,2,2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,7,22,1,0,1,0.0,0,SWE,0,0,0,0,No Deposit,9.0,,170.0,1,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
0,54,21,1,2,2,0.0,0,GBR,0,0,0,0,No Deposit,7.0,,121.6,1,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,152,21,1,2,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,112.0,0,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,207,21,1,3,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,107.1,2,2017-05-25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,127,21,1,2,2,0.0,1,FRA,0,0,0,1,No Deposit,28.0,,85.0,1,2017-05-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3.0
0,50,21,2,2,2,0.0,0,DEU,0,0,0,1,No Deposit,14.0,,180.0,2,2017-05-26,0.0,2.0,3.0,1.0,0.0,1.0,0.0,4,2.0
0,196,21,2,2,2,0.0,0,FRA,0,0,0,0,No Deposit,7.0,,78.35,1,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,97,21,2,2,2,0.0,0,CHE,0,0,0,1,No Deposit,9.0,,142.5,1,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,0,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,0,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,2.0
0,139,21,2,1,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,112.0,0,2017-05-27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,1,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,1,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,2,No Deposit,9.0,,108.0,1,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,1,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,2,No Deposit,9.0,,108.0,1,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,1,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,2,No Deposit,9.0,,108.0,1,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,1,No Deposit,9.0,,139.5,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,2.0
0,149,21,2,1,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,112.0,0,2017-05-27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,2,No Deposit,9.0,,108.0,1,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,140,21,2,3,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,139.5,1,2017-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,2.0
0,140,21,2,3,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,139.5,1,2017-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,2.0
0,222,21,2,1,2,0.0,0,CN,0,0,0,0,No Deposit,262.0,,89.1,0,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
0,86,21,2,1,2,1.0,0,ESP,0,0,0,0,No Deposit,9.0,,193.2,1,2017-05-27,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,3.0
0,86,21,2,1,2,0.0,0,ESP,0,0,0,1,No Deposit,9.0,,313.67,1,2017-05-27,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3,2.0
0,86,21,2,1,2,1.0,0,ESP,0,0,0,1,No Deposit,9.0,,193.2,2,2017-05-27,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,3.0
0,11,22,1,0,1,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,130.0,2,2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
0,5,22,1,0,1,0.0,0,ESP,0,0,0,0,No Deposit,85.0,,94.0,0,2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
0,150,22,2,0,2,0.0,0,FRA,0,0,0,0,No Deposit,8.0,,108.0,1,2017-05-28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,231,21,2,2,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,125.1,2,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,96,21,2,1,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,153.0,0,2017-05-27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,2.0
0,201,21,2,4,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,125.1,3,2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0
0,61,22,2,0,2,0.0,0,GBR,0,0,0,0,No Deposit,85.0,,80.1,1,2017-05-28,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2,2.0
0,27,22,1,0,3,0.0,0,FRA,0,0,0,0,No Deposit,28.0,,139.0,0,2017-05-29,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,3.0
0,0,22,1,0,3,0.0,0,USA,1,0,0,1,No Deposit,152.0,,77.49,0,2017-05-29,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,3.0
0,16,22,1,0,3,0.0,0,USA,0,0,0,0,No Deposit,9.0,,220.0,1,2017-05-29,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,3.0
0,0,22,1,0,2,0.0,0,ARG,0,0,0,1,No Deposit,,,119.0,0,2017-05-29,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1,2.0
0,0,22,1,0,2,0.0,0,ARG,0,0,0,0,No Deposit,,,119.0,0,2017-05-29,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1,2.0
0,19,22,1,0,2,0.0,0,USA,0,0,0,1,No Deposit,9.0,,140.0,2,2017-05-29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,185,21,2,3,2,0.0,0,DEU,0,0,0,0,No Deposit,16.0,,92.65,0,2017-05-25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,2.0
0,243,22,1,0,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,107.1,1,2017-05-29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,243,22,1,0,2,0.0,0,GBR,0,0,0,0,No Deposit,9.0,,107.1,1,2017-05-29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,123,21,2,1,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,108.0,0,2017-05-27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,4,21,2,1,2,0.0,0,DEU,0,0,0,0,No Deposit,27.0,,109.0,1,2017-05-27,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3,2.0
0,141,21,2,2,2,0.0,0,PRT,0,0,0,0,No Deposit,42.0,,89.1,1,2017-05-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2.0
0,130,21,2,2,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,116.0,0,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,70,22,2,0,2,0.0,0,IRL,0,0,0,0,No Deposit,9.0,,171.0,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0
0,135,21,2,2,2,0.0,0,LUX,0,0,0,0,No Deposit,9.0,,111.0,1,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,135,21,2,2,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,111.0,1,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,0,22,1,0,1,0.0,0,PRT,0,0,0,0,No Deposit,87.0,,130.0,0,2017-05-29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0
0,183,22,2,0,2,0.0,0,USA,0,0,0,2,No Deposit,9.0,,108.0,1,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,0,22,1,0,2,0.0,0,PRT,0,0,0,0,No Deposit,9.0,,139.0,1,2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,172,21,2,1,2,0.0,0,FRA,0,0,0,0,No Deposit,14.0,,108.0,0,2017-05-27,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3,2.0
0,5,22,1,0,1,0.0,0,PRT,0,0,0,0,No Deposit,,45.0,0.0,0,2017-05-29,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1,1.0
0,51,21,2,1,2,0.0,0,BRA,0,0,0,1,No Deposit,9.0,,260.0,2,2017-05-27,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3,2.0
0,6,22,2,0,2,0.0,0,BRA,0,0,0,0,No Deposit,,,144.0,4,2017-05-28,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2,2.0
0,12,22,1,0,1,0.0,0,PRT,0,0,0,0,No Deposit,,45.0,0.0,0,2017-05-29,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1,1.0
0,51,21,2,1,2,2.0,0,BRA,0,0,0,1,No Deposit,9.0,,260.0,1,2017-05-27,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3,4.0
0,104,21,2,3,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,128.8,0,2017-05-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,2.0
0,312,21,2,4,3,0.0,0,AUT,0,0,0,0,No Deposit,9.0,,142.2,2,2017-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,3.0
0,223,20,4,11,2,0.0,0,SWE,0,0,0,0,No Deposit,7.0,,78.35,1,2017-05-16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15,2.0
0,87,21,2,2,2,0.0,0,AUT,0,0,0,0,No Deposit,9.0,,157.5,0,2017-05-27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
0,12,22,0,1,2,0.0,0,BRA,0,0,0,0,No Deposit,9.0,,120.0,0,2017-05-30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,112,21,2,2,2,0.0,0,SWE,0,0,0,0,No Deposit,9.0,,153.0,2,2017-05-27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
0,137,22,0,1,2,1.0,0,IRL,0,0,0,0,No Deposit,14.0,,123.0,1,2017-05-30,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1,3.0
0,0,22,1,1,1,0.0,0,PRT,0,0,0,1,No Deposit,87.0,,130.0,0,2017-05-29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1.0
0,0,22,0,1,2,0.0,0,AUS,0,0,0,0,No Deposit,14.0,,119.0,0,2017-05-30,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1,2.0
0,0,22,0,1,1,0.0,0,PRT,0,0,0,0,No Deposit,195.0,,95.0,0,2017-05-30,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,1.0
0,4,22,1,1,1,0.0,0,ESP,0,0,0,0,No Deposit,28.0,,94.0,0,2017-05-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0
0,112,22,2,1,2,0.0,0,BRA,0,0,0,0,No Deposit,7.0,,137.21,1,2017-05-28,0.0,1.0,0.0,0.0,0.0,6.0,0.0,3,2.0
0,1,22,0,1,2,0.0,0,CHN,0,0,0,1,No Deposit,9.0,,206.1,0,2017-05-30,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1,2.0
0,34,22,0,1,1,0.0,0,BEL,0,0,0,0,No Deposit,42.0,,94.0,0,2017-05-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
0,23,22,0,1,2,0.0,0,PRT,0,0,0,0,No Deposit,9.0,,160.0,1,2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
0,12,22,0,1,2,0.0,0,PRT,0,0,0,0,No Deposit,,477.0,144.0,1,2017-05-30,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1,2.0
0,174,21,2,3,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,162.0,2,2017-05-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2.0
0,174,21,2,3,2,0.0,0,DEU,0,0,0,0,No Deposit,9.0,,162.0,2,2017-05-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2.0
0,144,22,2,1,2,0.0,0,FRA,0,0,0,0,No Deposit,9.0,,130.67,0,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,6,22,1,1,1,0.0,0,GRC,0,0,0,0,No Deposit,,153.0,95.0,0,2017-05-29,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2,1.0
0,13,22,0,1,1,0.0,0,NLD,0,0,0,0,No Deposit,7.0,,88.0,2,2017-05-30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.0
0,14,22,0,1,1,0.0,0,USA,0,0,0,0,No Deposit,86.0,,88.0,0,2017-05-30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.0
0,132,22,2,1,3,0.0,0,CHE,0,0,0,0,No Deposit,9.0,,177.0,0,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,3.0
0,24,22,2,1,2,0.0,0,AUT,0,0,0,0,No Deposit,9.0,,146.67,1,2017-05-28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2.0
0,198,21,2,4,2,0.0,0,BEL,0,0,0,0,No Deposit,9.0,,138.6,1,2017-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2.0
0,133,22,1,1,2,0.0,0,DEU,0,0,0,0,No Deposit,7.0,,83.16,1,2017-05-29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2.0
0,170,21,2,2,2,0.0,0,CHE,0,0,0,0,No Deposit,9.0,,126.0,3,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0
0,4,22,0,1,1,0.0,0,ESP,0,0,0,0,No Deposit,28.0,,94.0,0,2017-05-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
0,4,22,0,1,1,0.0,0,PRT,0,0,0,0,No Deposit,,483.0,144.0,0,2017-05-30,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1,1.0
0,4,22,0,1,1,0.0,0,PRT,0,0,0,0,No Deposit,,483.0,144.0,0,2017-05-30,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1,1.0
0,75,21,2,2,2,0.0,0,BEL,0,0,0,0,No Deposit,394.0,,99.0,0,2017-05-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2.0
0,119,22,1,1,1,0.0,0,NOR,0,0,0,0,No Deposit,9.0,,144.0,0,2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
0,69,21,2,2,2,0.0,0,NLD,0,0,0,0,No Deposit,9.0,,171.0,3,2017-05-27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
0,95,21,2,2,2,0.0,0,BEL,0,0,0,0,No Deposit,9.0,,153.0,2,2017-05-27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,2.0
0,12,22,2,1,3,0.0,0,PAN,0,0,0,0,No Deposit,9.0,,190.0,0,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,3.0
0,3,22,0,1,1,0.0,0,ESP,0,0,0,1,No Deposit,152.0,,106.28,0,2017-05-30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.0
0,99,22,2,1,2,2.0,0,GBR,0,0,0,1,No Deposit,9.0,,250.0,0,2017-05-28,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3,4.0
0,22,22,0,1,1,0.0,0,BRA,0,0,0,0,No Deposit,14.0,,126.0,0,2017-05-30,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1,1.0
0,41,22,2,1,2,0.0,0,NOR,0,0,0,0,No Deposit,9.0,,190.0,1,2017-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,2.0
0,66,22,2,1,2,0.0,0,DEU,0,0,0,0,No Deposit,28.0,,89.1,0,2017-05-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0
0,15,22,0,1,1,0.0,0,ESP,0,0,0,0,No Deposit,195.0,,134.0,0,2017-05-30,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1,1.0
